name,address,label,
和菓子こまき,神奈川県鎌倉市山ノ内510−5,1,
小松屋菓子店,神奈川県鎌倉市小町2丁目1−13,1,
鎌倉いとこ 小町通り店,神奈川県鎌倉市小町2丁目9−5,1,
初祖 岡埜榮泉總本舗,神奈川県鎌倉市由比ガ浜2丁目5−15,1,
Re.Ra.Ku 鎌倉店,神奈川県鎌倉市小町1丁目5−27 カトレヤビル 1Ｆ,1,
Dr.rebody,神奈川県鎌倉市御成町11−40 ＫＮビル 2Ｆ,2,
推拿整体 黄帝 鎌倉店,神奈川県鎌倉市御成町1−9,1,
鎌倉ラポール リラックス館鎌倉店,神奈川県鎌倉市小町1丁目7−10 日光ビル,1,
ルフロ 鎌倉店,神奈川県鎌倉市小町2丁目6−15,1,
BLUE Beauty and Relax,神奈川県鎌倉市御成町8−3,1,
鎌倉リフレ足のつぼ たーてぃあん,神奈川県鎌倉市雪ノ下1丁目9−3,1,
癒し処 晴屋,神奈川県鎌倉市小町2丁目12−25 第一寿店舗,1,
鎌倉リハビリ整体院,神奈川県鎌倉市御成町4−15 みゆきビル 2Ｆ,2,
さくらちゃ,神奈川県鎌倉市由比ガ浜2丁目4−27,1,
鎌倉鍼灸マッサージ院 温,神奈川県鎌倉市由比ガ浜3丁目1−32,1,
JITAN BODY 整体院 鎌倉,神奈川県鎌倉市御成町7−5 川口マンション 1階,1,
鎌倉ダイエット専門店 kamakura.vogue,神奈川県鎌倉市御成町12−12 片岡ビル 4階,4,
リフレックス ボディ オフィス,神奈川県鎌倉市御成町11−29−104,1,
湘南カイロ鎌倉整体院,神奈川県由比ガ浜3丁目 22 3,1,
ポーラ 鎌倉店,神奈川県鎌倉市扇ガ谷1丁目8−6 Ｏｇｕｒｏビル 2Ｆ,2,
nature kamakura ナチュレ,神奈川県鎌倉市御成町14−6 ウランブル鎌倉Ｈ,1,
あいらくマッサージ院,神奈川県鎌倉市由比ガ浜1丁目4−27 ハイム由比 101,1,
パリミキ 鎌倉とうきゅう店,神奈川県鎌倉市小町1丁目2−11 鎌倉とうきゅう 4Ｆ,4,
メガネスーパー鎌倉店,神奈川県鎌倉市御成町4−17,1,
眼鏡市場 鎌倉手広店,神奈川県鎌倉市手広1丁目5−17,1,
鎌倉眼鏡店 一目,神奈川県鎌倉市扇ガ谷1丁目8−5 Ｌ2 2階,2,
Neu ノイ,神奈川県鎌倉市由比ガ浜3丁目1−28 鎌倉テーラービル 1Ｆ,1,
AWESOMES (オーサムズ),神奈川県鎌倉市小町1丁目7−1 小町銅ビル 1Ｆ,1,
オプティカルショップモリカワ,神奈川県鎌倉市雪ノ下1丁目9−26,1,
ビジョンメガネ コーナン鎌倉大船モール店,神奈川県鎌倉市岡本1188−1,1,
VISION SUPPORT,神奈川県鎌倉市大船2丁目17−20 ヴィラさくら,1,
メガネスーパー大船店,神奈川県鎌倉市大船1丁目23−14,1,
Zoff 大船ルミネウイング店,神奈川県鎌倉市大船1丁目4−1 ルミネウイング 5Ｆ,5,
STAY&GO 大船ルミネウィング店,神奈川県鎌倉市大船1丁目4−1 ルミネウィング 5Ｆ,5,
パリミキ 大船店,神奈川県鎌倉市大船1丁目5−10,1,
オプティックギャラリーＫ,神奈川県鎌倉市小町1丁目7−1,1,
メガネのアイ鎌倉店,神奈川県鎌倉市小町1丁目6−8,1,
ノジマ 東急ストア鎌倉店,神奈川県鎌倉市小町1丁目2−12 東急ストア鎌倉店 5階,5,
ノジマ 鎌倉店,神奈川県鎌倉市岡本1188番地1 コーナン鎌倉大船モール内2階,2,
楽聖堂電気店,神奈川県鎌倉市御成町8−40,1,
（有）鎌倉電気商会,神奈川県鎌倉市由比ガ浜3丁目9−44,1,
Panasonic shop パナステージしんこう鎌倉店,神奈川県鎌倉市大町3丁目3−31,1,
おもちゃのちょっぺー,神奈川県鎌倉市小町1丁目6−11,1,
ブーランジェリーカフェ デリフランス鎌倉,神奈川県鎌倉市小町1丁目1−1 ＣＩＡＬ鎌倉 1Ｆ,1,
鎌倉利々庵,神奈川県鎌倉市御成町10−19,1,
サンジェルマン鎌倉店,神奈川県鎌倉市小町1丁目2−11 鎌倉とうきゅう 1Ｆ,1,
BREAD IT BE,神奈川県鎌倉市小町2丁目16−35 鎌倉十番館 101,1,
KIBIYAベーカリー,神奈川県鎌倉市御成町5−34 グランドール鎌倉,1,
リトルマーメイド 鎌倉店,神奈川県鎌倉市御成町15−7 樹々ビル,1,
PARADISE ALLEY BREAD & CO.,神奈川県鎌倉市小町1丁目13−10,1,
豊島屋 鎌倉駅前 扉店,神奈川県鎌倉市小町1丁目6−20,1,
Giraffa(ジラッファ)カレーパン専門店,神奈川県鎌倉市小町2丁目2−21,1,
Plusouple 鎌倉店,神奈川県鎌倉市御成町14−1,1,
ライ麦ハウスベーカリー,神奈川県鎌倉市小町2丁目8−23 鶴ヶ岡会館第3ビル,1,
薪窯nanana,神奈川県鎌倉市小町2丁目2−3,1,
KIBIYAベーカリー 段葛店,神奈川県鎌倉市小町2丁目13−1,1,
mbs 46.7,神奈川県鎌倉市大町1丁目1−13,1,
Miyuki Pan,神奈川県鎌倉市由比ガ浜2丁目4−38,1,
モン･ペシェ･ミニョン,神奈川県鎌倉市雪ノ下4丁目3−17,1,
鎌倉ロティガール,神奈川県鎌倉市御成町6−4,1,
鎌倉 ロティ ガール ON 543,神奈川県鎌倉市御成町5−43,1,
リュミエール ドゥ ベー,神奈川県鎌倉市長谷2丁目7−11 1Ｆ,1,
日進堂,神奈川県鎌倉市大町2丁目2−3,1,
玉屋鎌倉,神奈川県鎌倉市小町1丁目5−10,1,
リトルラグーン鎌倉-Little Lagoon Kamakura-,神奈川県鎌倉市扇ガ谷1丁目8−1 Ｂ リトルラグーン鎌倉 山口ビル 1Ｆ,1,
ｈｉｃｈｉ,神奈川県鎌倉市小町2丁目10−23,1,
Moana,神奈川県鎌倉市小町2丁目1−3,1,
水晶コレクション 瑶堂 本店,目－6－15 小町 鎌倉市 神奈川県 248－0006 日本,1,
Lino Drops Kamakura,神奈川県鎌倉市小町2丁目12−29,1,
gram 鎌倉店,神奈川県鎌倉市雪ノ下1丁目5−38,1,
アクアストーン鎌倉店,神奈川県鎌倉市雪ノ下1丁目9−24,1,
SEITA PLUS（セイタプラス）,神奈川県鎌倉市小町2丁目11−17,1,
リュミエール鎌倉,神奈川県鎌倉市雪ノ下1丁目4−29,1,
Jewelry Chiku,神奈川県鎌倉市小町2丁目12−37 ジャフスビル 1Ｆ,1,
ベリテ鎌倉店,神奈川県鎌倉市小町1丁目2−11,1,
ぷらちな,神奈川県鎌倉市小町2丁目9−3,1,
ジラソル,神奈川県鎌倉市小町2丁目12−23,1,
ＣＯＶＡ 鎌倉店,神奈川県鎌倉市小町2丁目12−35,1,
□○(カクマル)堂 鎌倉,神奈川県鎌倉市小町2丁目8−14 コアンドコマチ 1Ｆ,1,
Coloridas Kamakura,神奈川県鎌倉市御成町8−7,1,
Prego 鎌倉店,神奈川県鎌倉市小町2丁目12−27 鶴ヶ岡会館 本館7号室,1,
KAMAKURA PTJ,神奈川県鎌倉市小町2丁目7−29 鎌倉小町店舗1 階2号室,1,
COCOCH ココシュ,神奈川県鎌倉市御成町7−13,1,
クロスサイト鎌倉店,神奈川県鎌倉市小町2丁目12−35 大路（おおじ）ビルＡ号室,1,
Pacific Ocean Blue 鎌倉店,神奈川県鎌倉市小町1丁目4−25 ＪＲ横須賀線鎌倉駅 東急ストア前,1,
IQ,神奈川県鎌倉市雪ノ下1丁目6−28 ヤナセビル2階,2,
鎌倉Ｍ＆Ｙ 鎌倉店,神奈川県鎌倉市小町1丁目6−12,1,
ミノリ鎌倉店,神奈川県鎌倉市小町1丁目6−15,1,
ブティック鎌倉ＪＩＮＫＯ,神奈川県鎌倉市小町1丁目7−5,1,
ポプリ,神奈川県鎌倉市小町2丁目11−17 「ＳＥＩＴＡ ＰＬＵＳ」ビル 2Ｆ,2,
木綿屋鎌倉店,神奈川県鎌倉市小町2丁目8−9 秋山ビル,1,
二人のアトリエ,神奈川県鎌倉市小町2丁目12−33,1,
デイ（ＤＡＹ）,神奈川県鎌倉市雪ノ下1丁目5−10 クレフォート雪ノ下,1,
ポートランド鎌倉店,神奈川県鎌倉市小町2丁目8−7 鎌倉スミノビル,1,
ヤノヤ鎌倉店,神奈川県鎌倉市御成町11−2,1,
しょうび,神奈川県鎌倉市小町2丁目12−29,1,
マリサセレクション,神奈川県鎌倉市御成町8−3,1,
ウピ,神奈川県鎌倉市小町2丁目12−35,1,
テイクオフアトリエ,神奈川県鎌倉市小町1丁目6−15,1,
AOKI 鎌倉店,神奈川県鎌倉市手広6丁目6−1,1,
JAMES & CO.,神奈川県鎌倉市由比ガ浜2丁目6−20,1,
re ; la valeur,神奈川県鎌倉市由比ガ浜1丁目1−32 サンガーデン鎌倉101,1,
鎌倉帽子屋 小町通り店,神奈川県鎌倉市雪ノ下1丁目5−38,1,
ピエニ・クローネ【北欧雑貨店】,神奈川県鎌倉市御成町5丁目6−1 ｃ,1,
ペルシャ絨毯店アスラン,神奈川県鎌倉市小町2丁目7−26,1,
インテリアまさき,神奈川県鎌倉市御成町11−10,1,
Patrone (パトローネ),神奈川県鎌倉市大町1丁目10−25 三橋ビル 2Ｆ,2,
大船家具,神奈川県鎌倉市大船1丁目6−6,1,
KAMAKURA TERRACE,神奈川県鎌倉市山崎303−9,1,
ティームセブンジャパン(TEAM7鎌倉山),神奈川県鎌倉市鎌倉山3丁目21−19Ｂ1Ｆ,-1,
【デコホーム】東急ストア鎌倉駅前店,神奈川県鎌倉市小町1丁目2−12 東急ストア鎌倉店 4Ｆ,4,
&bureau (アンドビューロー),神奈川県鎌倉市七里ガ浜東3丁目7−7,1,
ペルシャンギャラリー青山 鎌倉小町店,神奈川県鎌倉市小町2丁目7−33,1,
MAR マル,神奈川県鎌倉市由比ガ浜2丁目5−1,1,
STOVE,神奈川県鎌倉市材木座1丁目6−24,1,
上質家具のファンタス鎌倉ショールーム,神奈川県鎌倉市大船4丁目17−18,1,
雑貨,神奈川県鎌倉市御成町4−40,1,
フローラル（FLORAL）,神奈川県鎌倉市雪ノ下3丁目1−7,1,
artique kamakura | アーティーク 鎌倉 フランス アンティーク,神奈川県鎌倉市長谷2丁目4−5,1,
クローネ・フス,神奈川県鎌倉市御成町4−40 松田ビル102 松田ビル,1,
87 DESIGN GARAGE,神奈川県鎌倉市長谷3丁目10−18,1,
Ｎ総業,神奈川県鎌倉市雪ノ下1丁目8−14,1,
アンティーク・ユー,神奈川県鎌倉市由比ガ浜3丁目1−27,1,
FITNESS KAMAKURA 24,神奈川県鎌倉市小町2丁目7−4 フィルパーク2丁目 1階,1,
鎌倉スポーツクラブ,神奈川県鎌倉市小町1丁目8−11,1,
鎌倉の運動具店マルヤマスポーツ,神奈川県鎌倉市由比ガ浜1丁目9−12 丸山ビル 2階,2,
レイヴサーフ＆スポーツ,神奈川県鎌倉市由比ガ浜4丁目9−1,1,
KM SPORTS 24,神奈川県鎌倉市常盤58−3,1,
鎌倉体育館,神奈川県鎌倉市由比ガ浜2丁目9−9,1,
三菱鎌倉体育館,神奈川県鎌倉市上町屋325,1,
かまくら・総合型スポーツクラブ（一社）,神奈川県鎌倉市扇ガ谷1丁目9−4,1,
パタゴニア 鎌倉,神奈川県鎌倉市小町1丁目13−12 本覚寺ビル,1,
TRYBASE トライベース,神奈川県鎌倉市腰越3丁目5−34,1,
カーブス 鎌倉小町,神奈川県鎌倉市小町2丁目1−5 櫻井ビル 2Ｆ,2,
Order,神奈川県鎌倉市小町2丁目7−11,1,
APS | ANNA PRIVATE TRAINING STUDIO,神奈川県鎌倉市御成町3−10 2Ｆ ＣＡＲＰＥ ＤＩＥＭ ＫＡＭＡＫＵＲＡ内,2,
ミドス,神奈川県鎌倉市長谷2丁目1−7,1,
ピラティスアライアンス 鎌倉スタジオ,神奈川県鎌倉市御成町9−34 Ｃｏｎｆｏｒｔ御成3Ｆ,3,
OSJ湘南クラブハウス,神奈川県鎌倉市材木座6丁目4−27,1,
鎌倉ジム,神奈川県鎌倉市手広5丁目6−4,1,
GROVE KAMAKURA,神奈川県鎌倉市由比ガ浜2丁目1−13,1,
かまくらスポーツ接骨院,神奈川県鎌倉市山崎1078,1,
BILLABONG STORE 鎌倉,神奈川県鎌倉市由比ガ浜4丁目3−9 1Ｆ,1,
G & Sea,神奈川県鎌倉市小町2丁目8−16 1Ｆ114 鶴ヶ岡会館第2ビル,1,
アレックス・ワン,神奈川県鎌倉市由比ガ浜1丁目3−8,1,
エンジェルバランジェ,神奈川県鎌倉市御成町14−1 御成ビル1階,1,
manpucu_garden,神奈川県鎌倉市扇ガ谷1丁目7−7,1,
かまくら犬と猫の病院,神奈川県鎌倉市御成町12−28,1,
CARE PETS - ケアペッツ - 鎌倉,神奈川県鎌倉市扇ガ谷1丁目8−5 Ｌ1 201,2,
鎌倉乃豆柴カフェ,神奈川県鎌倉市小町2丁目10−4 東洋ビル 2Ｆ,2,
犬カフェRIO 鎌倉小町通り店,神奈川県鎌倉市小町2丁目10−1 松喜屋小町ビル1階,1,
プラネットスキップ,神奈川県鎌倉市長谷1丁目7−6,1,
My Buddy Kamakura マイバディ鎌倉,神奈川県鎌倉市長谷1丁目11−24,1,
ペットハウス アップン,神奈川県鎌倉市常盤89−8,1,
鎌倉乃フクロウの森,神奈川県鎌倉市小町2丁目10−4 東洋ビル 2階,2,
ANELAドッグサロン,神奈川県鎌倉市由比ガ浜2丁目22−2 ファーイースト Ｄ,1,
鎌倉ドッグ,神奈川県鎌倉市手広2丁目4−32 鎌倉ＤＯＧ,1,
ペットプラザ 鎌倉大船店,神奈川県鎌倉市岡本1188−1,1,
ジャーマンペットハウス 鎌倉店,神奈川県鎌倉市七里ガ浜1丁目1−1 ウィークエンドハウスアレイ 1階,1,
ペトン鎌倉,神奈川県鎌倉市手広4丁目1−1,1,
ナチュラルドッグフードショップ ベレン,神奈川県鎌倉市七里ガ浜東5丁目1−9,1,
ペットプラス鎌倉店,神奈川県鎌倉市御成町11−11−37,1,
ユニクロ グランスタ東京店,東京都千代田区丸の内1丁目9−1 東京駅構内 1階,1,
中川政七商店 分店 服 グランスタ東京店,東京都千代田区丸の内1丁目9−1 1Ｆ 改札内 東日本東京駅構内 号 ＪＲ,1,
グラニフ グランスタ丸の内,東京都千代田区丸の内1丁目9−1 ＪＲ東日本東京駅構内地下1階改札外,-1,
トッコ クローゼット 八重洲地下街店,東京都中央区八重洲2丁目1,1,
ユナイテッドアローズ 丸の内店,東京都千代田区丸の内1丁目5−1 新丸の内ビルディング 1Ｆ,1,
ｓｔｏｌａ．八重洲店,東京都中央区八重洲2丁目1 地下街 中 1号,1,
ビームス ハウス 丸の内,東京都千代田区丸の内2丁目4−1 丸ビル 1Ｆ,1,
DIFFERENCE | ディファレンス KITTE丸の内店,東京都千代田区丸の内2丁目7−2 ＪＰタワ 1Ｆ,1,
ビューティー＆ユース ユナイテッドアローズ 丸の内店,東京都千代田区丸の内2丁目4−1 丸の内ビルディング 2Ｆ,2,
wb,東京都千代田区丸の内1丁目9−9−1,1,
INDEN・YA×JIZAING（印傳）,東京都千代田区丸の内1丁目9−1 東京駅構内（改札内） グランスタ 地下1階 ＪＲ 東日本,-1,
トゥモローランド 東京大丸店,東京都千代田区丸の内1丁目9−1 大丸東京4Ｆ,4,
MARcourt 丸の内店,東京都千代田区7 丸の内二丁目7番2号 ＫＩＴＴＥ 丸の内2Ｆ,2,
"BEIGE, 大丸東京店",東京都千代田区丸の内1丁目9−1 大丸東京店 4Ｆ,4,
DIFFERENCE ヤエチカ店,東京都中央区八重洲2丁目1 地下街中 1号,1,
ユニクロ ヤエチカ店,東京都中央区八重洲2丁目1 地下街中 2号,1,
OVERRIDE 丸の内 KITTE,東京都千代田区丸の内2 ＫＩＴＴＥ 3Ｆ 7－2,3,
bref 八重洲店,東京都中央区八重洲2丁目1 八重洲地下2番通り,1,
OLD-FASHIONED STORE TOKYO,東京都千代田区丸の内1丁目9−1 ＪＲ東日本 東京駅構内 1Ｆ グランスタ東京内,1,
大丸 東京店,東京都千代田区丸の内1丁目9−1,1,
ABC-MART八重洲地下街店,東京都中央区八重洲2丁目1 地下街 南 1号,1,
チヨダ はきごこち ヤエチカ店,東京都中央区八重洲2丁目1 地下街南1,1,
ABC-MART大丸東京店,東京都千代田区丸の内1丁目9−1 3Ｆ 婦人靴売場,3,
RANDA Echika fit東京店,東京都千代田区丸の内1丁目6−5 Ｅｃｈｉｋａ ｆｉｔ東京 東京メトロ 東京駅構内,1,
ABCｰMART グランスタ丸の内店,東京都千代田区丸の内1丁目9−1,1,
fitfit 八重洲地下街店,東京都中央区八重洲2丁目1 八重洲地下街 Ｂ1階,-1,
クインクラシコ丸の内店,東京都千代田区丸の内1丁目5−1 新丸の内ビルディング 4Ｆ,4,
ORiental TRaffic ヤエチカ店,東京都中央区八重洲2−1 地下街 北1号 外堀地下2番通り,-1,
オニツカタイガー 丸の内,東京都千代田区丸の内2丁目7−2 ＪＰ タワー Ｋｉｔｔｅ 3Ｆ,3,
Allbirds Marunouchi オールバーズ丸の内,東京都千代田区丸の内3丁目4−1 1Ｆ 105区 新国際ビル,1,
Diemme,東京都千代田区丸の内2丁目5−1 丸の内二丁目ビル 1階,1,
FAMZON GUIDE SHOP Tokyo MARUNOUCHI,東京都千代田区丸の内1丁目7−12 サピアタワ 15Ｆ,15,
コールハーン,東京都千代田区丸の内1丁目9−1 大丸東京店 3階 婦人靴売場,3,
HANAGATAYA 東京中央,東京都千代田区丸の内1丁目9−1 1Ｆ 中央通路東海道線下 ＪＲ 東京駅,1,
ギフトショップはとマルシェ,東京都千代田区丸の内1丁目10−15,1,
東京ばな奈 東京駅エキラボ南通路店,東京都千代田区丸の内1丁目9−1 南通路 ＪＲ 東京駅,1,
スーベニアショップ「丹波屋」,東京都千代田区丸の内1丁目9−1 東京ステーションホテル1階 ＪＲ東京駅丸の内南 駅舎ドーム内,1,
グランドキヨスク東京,東京都千代田区丸の内1丁目9−1,1,
東京ギフトパレット,丸の内 千代田区 東京都 100－0005 日本,1,
HANAGATAYA 東京南,東京都千代田区丸の内1丁目9−1 1Ｆ 新幹線南口改札前 ＪＲ 東京駅 1Ｆ,1,
ギフトキヨスク東京,東京都千代田区丸の内1丁目9−1,1,
青山フラワーマーケット グランスタ東京B1店,東京都千代田区丸の内1丁目9−1 Ｂ1Ｆ ＪＲ東日本東京駅構内,-1,
HANAGATAYA グランスタ東京中央通路店,東京都千代田区丸の内1丁目9−1 1階 改札内 ＪＲ 東京駅,1,
INDEN・YA×JIZAING（印傳）,東京都千代田区丸の内1丁目9−1 東京駅構内（改札内） グランスタ 地下1階 ＪＲ 東日本,-1,
TBS ストア 東京駅店,東京都千代田区丸の内1丁目9−1 東京キャラクターストリート 東京駅一番街,1,
テレアサショップ東京駅店,東京都千代田区丸の内1丁目9−1,1,
OLD-FASHIONED STORE TOKYO,東京都千代田区丸の内1丁目9−1 ＪＲ東日本 東京駅構内 1Ｆ グランスタ東京内,1,
LINE CREATORS SHOP,東京都千代田区丸の内1丁目9−1,1,
ギフトキヨスク東京ギフトパレット,東京都千代田区丸の内1丁目9−1,1,
Chiigawa at Tokyo Station,東京都千代田区丸の内1丁目9 ＪＲ 東京駅,1,
日本市 ecute東京店,東京都千代田区丸の内1丁目9−1 内 サウスコート 1Ｆ ＪＲ東日本東京駅構内,1,
STANDBY TOKYO 東京駅店,東京都千代田区丸の内1丁目9−1 1Ｆ 新幹線南乗換改札前 ＪＲ 東京駅,1,
フジテレビショップ フジさん 東京駅店,東京都千代田区丸の内1丁目9−1,1,
ザ・コンランショップ 丸の内店,東京都千代田区丸の内1丁目5−1 新丸の内ビルディング 3•4Ｆ,3,
私の部屋 丸の内店,東京都千代田区丸の内1丁目5−1 新丸の内ビルディング 4階,4,
unico 丸の内,東京都千代田区丸の内1丁目5−1 新丸の内ビル 4Ｆ,4,
デリエ イデー,5－1 丸の内 千代田区 東京都 100－6504 日本,1,
ATELIER 丸の内（旧H.P.DECO 丸の内）,東京都千代田区丸の内1丁目5−1 新丸の内ビルディング 3Ｆ,1,
エクスジェル シーティングラボ 大丸東京店 / EXGEL SEATING LAB Daimaru Tokyo store,東京都千代田区丸の内1丁目9−1 大丸東京店 ホーム9,9,
Armonia KITTE丸の内店,東京都千代田区丸の内2丁目7−2 ＪＰタワーＫＩＴＴＥ 3Ｆ,3,
能作 KITTE丸の内店,東京都千代田区丸の内2丁目7−2 ＪＰタワー ＫＩＴＴＥ丸の内 4階,4,
STANDBY TOKYO 東京駅店,東京都千代田区丸の内1丁目9−1 1Ｆ 新幹線南乗換改札前 ＪＲ 東京駅,1,
ブルディガラ東京,東京都千代田区丸の内1丁目9−1 ＪＲ東日本東京駅構内 Ｂ1,-1,
ベックスコーヒーショップ 東京新幹線店,東京都千代田区丸の内1丁目 新幹線 北改札口 ＪＲ東京駅,1,
スターバックス コーヒー ＪＲ東海 東京駅新幹線南ラチ内店,東京都千代田区丸の内1丁目9−1 東京駅構内南部高架下 ＪＲＣＰ東京支店,1,
ジオオーガニックカフェ 東京駅店,東京都千代田区丸の内1丁目9−1 東海道新幹線改札内,1,
PRONTO IL BAR (プロント イルバール) 東京駅一番街店,東京都千代田区丸の内1丁目9−1,1,
喫茶店に恋して。東京駅グランスタ店,東京都千代田区丸の内1丁目9−1 Ｂ1Ｆ 八重洲地下中央口 グランスタ内 銀の鈴エリア エレベーター前 ＪＲ 東京駅 改札内,-1,
JAPAN RAIL CAFE TOKYO,東京都千代田区丸の内1丁目9−1 グラントウキョウノースタワー 1階,1,
ドトールコーヒーショップ 八重洲中央口店,東京都千代田区丸の内1丁目9−1,1,
スターバックス コーヒー グランスタ八重洲店,東京都千代田区丸の内1丁目9−1 Ｂ1Ｆ グランスタ八重洲 東京駅 八重洲中央口改札,-1,
フェアリーケーキフェア 東京駅グランスタ店,東京都千代田区丸の内1丁目9−1 東京駅構内グランスタ,1,
TORAYA TOKYO,東京都千代田区丸の内1丁目9−1 東京ステーションホテル 2Ｆ,2,
丸の内 CAFE 会,東京都千代田区丸の内2丁目7−2 ＪＰタワ ＫＩＴＴＥ 1Ｆ,1,
スターバックス コーヒー グランスタ東京店,東京都千代田区丸の内1丁目9−1 ＪＲ東日本東京駅構内1Ｆ グランスタ東京 京葉ストリートエリア,1,
BOOK COMPASS エキュート東京,東京都千代田区丸の内1丁目9−1 ＪＲ 東京駅 1Ｆ エキュート東京内,1,
バー＆カフェ カメリア,東京都千代田区丸の内1丁目9−1 東京ステーションホテル,1,
ベックスコーヒーショップ 東京新幹線南店,東京都千代田区丸の内 ＪＲ 東京駅 1丁目－9,1,
スターバックス コーヒー 東京駅八重洲北口 東京ギフトパレット店,東京都千代田区丸の内1丁目9−1 東京駅,1,
5 CROSSTIES COFFEE グランスタ店,東京都千代田区丸の内1丁目9−1 ＧＲＡＮＳＴＡ ＭＡＲＵＮＯＵＣＨＩ 内,1,
スターバックス コーヒー ＪＲ東京駅日本橋口店,東京都千代田区丸の内1丁目9−1 丸の内中央ビル 2Ｆ,2,
ステーション レストラン ザ セントラル,東京都千代田区丸の内1丁目9−1 ＪＲ 東京駅,1,
東洋軒 東京ステーション,東京都千代田区丸の内1丁目9−1 Ｂ1Ｆ,-1,
仙臺 たんや利久 東京駅店,東京都千代田区丸の内1丁目9−1 ＪＲ東京駅改札内Ｂ1 グランスタ,-1,
八重北食堂,東京都千代田区丸の内1丁目9−1,1,
つきぢ松露 グランスタ東京駅エキナカ店,東京都千代田区丸の内1丁目9−1 改札内Ｂ1Ｆ,-1,
マンゴツリーキッチン 東京駅グランスタ,東京都千代田区丸の内1丁目9−1 Ｂ1Ｆ 東日本東京駅構内 Ｂ1Ｆ ＧＲＡＮＳＴＡ,-1,
常陸野ブルーイング Tokyo Yaesu店,東京都千代田区丸の内1丁目9−1 ＪＲ 東京駅 グランスタ東京3階,3,
レストラン ブラン ルージュ,東京都千代田区丸の内1丁目9−1 東京ステーションホテル 2Ｆ,2,
天喜代 東京駅グランルーフ店,東京都千代田区丸の内1丁目9−1 グランルーフ,1,
ハンバーグワークス,東京都千代田区丸の内1丁目9−1 階 グランスタ八重洲内 東京駅 八重洲地下中央口改札,-1,
米沢牛黄木 東京駅店,東京都千代田区丸の内1丁目9−1 グランスタ八重北 Ｂ1,-1,
ほんのり屋 東京本店,東京都千代田区丸の内1丁目9−1 ＪＲ東京駅八重洲中央口改札内,1,
ウォルプタス,東京都千代田区丸の内1丁目9−1 グランスタ 2Ｆ,2,
矢場とん 東京駅グランスタ八重洲店,東京都千代田区丸の内1丁目9−1,1,
ACORN グランスタ八重洲店,東京都千代田区丸の内1丁目9−1 グランスタ八重洲Ｂ1Ｆ,-1,
旅する子ブタ 東京駅グランルーフフロント店,東京都千代田区丸の内1丁目9−1,1,
七代目 卯兵衛,東京都千代田区丸の内1丁目9−1 東京駅八重洲北口 2Ｆ,2,
肉卸小島(ニクオロシコジマ),東京都千代田区丸の内1丁目9−1 ＪＲ東日本東京駅構内1階改札内,1,
富山 白えび亭 東京駅店,東京都千代田区丸の内1丁目9−1 東京駅地下1階「東京駅一番街」南側,-1,
博多 椒房庵 東京駅店,東京都千代田区丸の内1丁目9−1 地下1階改札外 ＪＲ東京駅構内,-1,
GiGO 秋葉原1号館,東京都千代田区外神田1丁目10−9,1,
Ｈｅｙ,東京都千代田区外神田1丁目10−5 1階～4階 廣瀬本社ビル,1,
GiGO 秋葉原3号館,東京都千代田区外神田1丁目11−11 ビルディング,1,
東京レジャーランド 秋葉原店,東京都千代田区外神田1丁目9−5,1,
タイトーステーション 秋葉原店,東京都千代田区外神田4丁目2−2 貴三ビル,1,
アミューズメントパーク ウイング,東京都港区新橋2丁目16−1 ニュー新橋ビル Ｂ1－26号,-1,
タイトーステーション 秋葉原東西自由通路店,東京都千代田区神田佐久間町1丁目6番1外,1,
半田ビル,東京都千代田区外神田1丁目15−1,1,
ゲームパニック秋葉原,東京都千代田区外神田1丁目13−1 Ａｋｉｈａｂａｒａ ｅｘ,1,
GiGO 秋葉原5号館,東京都千代田区外神田1丁目10−1,1,
タイトーステーション 上野御徒町店,東京都台東区上野4丁目6−9 湯島商事ビル,1,
タイトーステーション 上野アメ横店,東京都台東区上野4丁目10−17,1,
タイトーステーション 新宿南口ゲームワールド店,東京都新宿区新宿3丁目35−8,1,
GiGO 池袋2号館,東京都豊島区東池袋1丁目21−1 ラグーン池袋ビル 地下2階,-2,
GiGO 神楽坂,東京都新宿区神楽坂2丁目11 第二カグラヒルズ 1Ｆ,1,
タイトーステーション 新宿東口店,東京都新宿区新宿3丁目22−7 指田ビル,1,
タイトーステーション 渋谷店,東京都渋谷区渋谷1丁目24−12 東映プラザ,1,
タイトーステーション 錦糸町楽天地店,東京都墨田区江東橋4丁目27−14 楽天地ビル Ｂ1Ｆ,-1,
アドアーズ 浅草店,東京都台東区浅草1丁目42−4 パシフィックコート浅草1Ｆ・Ｂ1Ｆ,1,
アドアーズ 上野アメ横店,東京都台東区上野4丁目9−14 Ｂ1～4Ｆ Ｋ・Ｋビル,1,
山野楽器 銀座本店,東京都中央区銀座4丁目5−6,1,
クロサワ楽器店 G-CLUB TOKYO,東京都千代田区神田小川町3丁目8−1,1,
アキオ楽器,東京都千代田区神田小川町2丁目4 松本ビル 2階,2,
カワセ楽器,東京都千代田区神田小川町2丁目4,1,
クロサワ楽器 お茶の水駅前店,東京都千代田区神田駿河台2丁目2−2,1,
MIYAJI GUITARS KANDA（宮地楽器 神田店）,東京都千代田区神田小川町1丁目4−4 神田 宮地アネックスビル2階・3階 宮地ビル,2,
ヤマハ銀座店,東京都中央区銀座7丁目9−14 ヤマハ銀座ビル本館,1,
